id,url,name,description,outings,typeOfCourse,duration
170,https://sigarra.up.pt/flup/pt/cur_geral.cur_view?pv_curso_id=14581,Mestrado em Comunicação e Gestão de Indústrias Criativas ,"O Mestrado em Comunicação e Gestão de Indústrias Criativas garante uma formação avançada em áreas relacionadas com Comunicação e Gestão de Indústrias Criativas, dirigida a quem pretenda seguir uma carreira profissional ou de investigador na área transversal das Indústrias Criativas. Este mestrado confere competências científicas, técnicas e relacionais que potenciem a atitude empreendedora - e intra - empreendedora - na criação de negócios e projetos criativos que contribuam para o desenvolvimento regional e nacional num contexto global.","Atividades de gestão, marketing, direção, produção, criação e outras em empresas da área das indústrias criativas, incluindo setores relacionados com os media e comunicação, Cargos em atividades criativas, incluindo trabalho freelancing, empresário por conta própria e empregado em pequenas, médias e grandes empresas associadas a trabalho criativo, desempenhando cargos nomeadamente em vá rias áreas nas indústrias de media, da edição, música e audiovisual em produção, design de som, televisão e cinema, rádio e produção online, multimedia, agências digitais, consultoras, Cargos em entidades governamentais, organizações sem fins lucrativos, entidades culturais, museus, galerias, e também em outras empresas e organizações privadas e públicas que tenham a criatividade como elemento central da criação de valor, Preparação para investigação doutoral em cultura, comunicação, media, negócios, projetos em indústrias criativas e organizações dependentes de trabalho criativo.H215",Mestrado,4 Semestres / 120 ECTS
171,https://sigarra.up.pt/flup/pt/cur_geral.cur_view?pv_curso_id=26601,Mestrado em Desafios das Cidades ,,,Mestrado,3 Semestres / 90 ECTS
172,https://sigarra.up.pt/flup/pt/cur_geral.cur_view?pv_curso_id=9082,Mestrado em Ensino de Filosofia no Ensino Secundário ,"O Mestrado em Ensino de Filosofia no Ensino Secundário visa a aquisição de competências científicas e pedagógicas necessárias ao exercício da função docente, conferindo habilitação profissional para a docência no ensino secundário (na área específica da Filosofia).",Qualificação profissional para a docência (grupo de recrutamento 410),Mestrado,4 Semestres / 120 ECTS
173,https://sigarra.up.pt/flup/pt/cur_geral.cur_view?pv_curso_id=9081,Mestrado em Ensino de Geografia no 3º Ciclo do Ensino Básico e no Ensino Secundário ,"O Mestrado em Ensino de Geografia (MEG) da FLUP constitui o primeiro passo na formação e qualificação de alto nível de futuros professores de Geografia. Partindo do aprofundamento científico e metodológico, alicerçado em atividades de investigação, de inovação e de exercício de competências didático-pedagógicas interdisciplinares em escolas do ensino básico e secundário, o curso procura desenvolver capacidades de adaptabilidade na ação, compreensão e resolução de problemas em ambiente educativo real, juntamente com a formação autónoma ao longo da vida para uma prática profissional de excelência.","Docência, Investigação científica, Comunicação social, Dinamização cultural",Mestrado,4 Semestres / 120 ECTS
174,https://sigarra.up.pt/flup/pt/cur_geral.cur_view?pv_curso_id=9001,Mestrado em Ensino de História no 3º ciclo do Ensino Básico e no Ensino Secundário ,"O Mestrado em Ensino de História da FLUP confere habilitação profissional para a docência de História - Grupo 400.Durante o curso, os estudantes são incentivados a desenvolver métodos ativos de aprendizagem, recursos digitais e tecnologias emergentes que possam ser utilizados em aulas de História, relevando a importância de uma abordagem multicultural da História, baseada na inclusão, na igualdade social e na igualdade de género, num quadro de referência que procura promover a aquisição de competências para a construção de uma cultura democrática.","Docência, Investigação científica, Atividade editorial, Formação contínua, Dinamização turística, Dinamização cultural",Mestrado,4 Semestres / 120 ECTS
175,https://sigarra.up.pt/flup/pt/cur_geral.cur_view?pv_curso_id=10981,Mestrado em Ensino de Inglês no 1º Ciclo do Ensino Básico ,"O Mestrado em Ensino de Inglês no 1º Ciclo do Ensino Básico da FLUP propõe uma abordagem integrada, inclusiva e inovadora do ensino do inglês a jovens aprendentes. O curso prepara futuros professores para abordagens holísticas que desenvolvem as línguas e as literacias transversais, metodologias centradas no pensamento, dinâmicas culturais e interculturais, e Aprendizagem Integrada de Conteúdos e Línguas (AICL). Pretende-se, desta forma, desenvolver profissionais reflexivos que investigam e melhoram continuamente a sua prática à luz das necessidades dos seus alunos e da mudança educacional e social.",Qualificação profissional para a docência (grupo de recrutamento 120),Mestrado,3 Semestres / 90 ECTS
176,https://sigarra.up.pt/flup/pt/cur_geral.cur_view?pv_curso_id=9121,Mestrado em Ensino de Português e de Língua Estrangeira no 3º Ciclo do Ensino Básico e no Ensino Secundário nas áreas de especialização de Alemão ou Espanhol ou Francês ou Inglês ,"O Mestrado em Ensino de Português e de Língua Estrangeira no 3º Ciclo do Ensino Básico e no Ensino Secundário nas áreas de especialização de Alemão ou Espanhol ou Francês ou Inglês visa a habilitação profissional dos estudantes para o ensino do português e da língua da área de especialização. Para tal, favorece a aquisição de competências científicas, pedagógicas e humanas, nas quatro áreas formativas (didática, educação, formação de professores e línguas), necessárias ao exercício da função docente, tendo em conta as transformações da sociedade, da educação e da evolução científica e tecnológica.","Docência no ensino público, Docência no ensino privado, Consultoria linguística, Serviços linguísticos.",Mestrado,4 Semestres / 120 ECTS
177,https://sigarra.up.pt/flup/pt/cur_geral.cur_view?pv_curso_id=9102,Mestrado em Ensino de Português no 3º Ciclo do Ensino Básico e no Ensino Secundário ,"O Mestrado em Ensino de Português no 3º Ciclo do Ensino Básico e no Ensino Secundário da FLUP forma professores de Português Língua Materna num ambiente de permanente incentivo à investigação e de envolvimento dos estudantes em atividades das escolas, a partir do início. O curso acolhe 20 estudantes por ano, o que se traduz num ambiente familiar e de colaboração entre todos.","Habilitações para a docência no grupo de recrutamento 300 do Ministério da Educação, Trabalho em editoras escolares",Mestrado,4 Semestres / 120 ECTS
178,https://sigarra.up.pt/flup/pt/cur_geral.cur_view?pv_curso_id=9084,"Mestrado em Ensino do Inglês e de Língua Estrangeira no 3º Ciclo do Ensino Básico e no Ensino Secundário, nas áreas de especialização de Alemão ou Espanhol ou Francês ","O Mestrado em Ensino do Inglês e de Língua Estrangeira no 3º Ciclo do Ensino Básico e no Ensino Secundário da FLUP habilita os estudantes para o ensino do inglês e da língua da área da especialização. Para tal, favorece a aquisição de competências científicas, pedagógicas e humanas, nas quatro áreas formativas (didática, educação, formação de professores e línguas), necessárias ao exercício da função docente, tendo em conta as transformações da sociedade, da educação e da evolução científica e tecnológica.","Docência no ensino público, Docência no ensino privado, Consultoria linguística, Serviços linguísticos.",Mestrado,4 Semestres / 120 ECTS
179,https://sigarra.up.pt/flup/pt/cur_geral.cur_view?pv_curso_id=10961,Mestrado em Estudos Africanos ,"O 2º Ciclo Estudos em Estudos Africanos integra-se no projeto científico, educativo e de extensão cultural da Universidade do Porto. Internacionalização, interdisciplinaridade, cooperação, desenvolvimento e transferência de conhecimento são palavras-chave que definem o seu plano de estudos. A possibilidade oferecida pelo MAF aos seus estudantes de poderem desenvolver, para além de uma dissertação académica, um projeto ou um estágio em organizações governamentais ou não governamentais, ligadas à sociedade, cultura ou tecido empresarial, em tudo corresponde a esta prioridade. O plano de estudos beneficia da participação da Universidade do Porto em redes de investigação e de cooperação internacionais.","Comunidade dos Países de Língua Portuguesa (CPLP), Fundações, Organismos governamentais, Organizações não-governamentais (ONGs), designadamente as vocacionadas para a Cooperação e Desenvolvimento, Instituições da CE (Comissão, Conselho, Parlamento Europeu, entre outras), Organizações intergovernamentais (ONU, UNESCO, entre outras).",Mestrado,4 Semestres / 120 ECTS
180,https://sigarra.up.pt/flup/pt/cur_geral.cur_view?pv_curso_id=21921,Mestrado em Estudos Africanos - Mestrado Europeu Interdisciplinar ,"Resultado da colaboração entre a U.Porto (através da FLUP), a Universidade de Bayreuth (Alemanha) e a Universidade Bordeaux Montaigne (França), o Mestrado em Estudos Africanos - Mestrado Europeu Interdisciplinar (EIMAS) é um programa de interface entre as humanidades, os estudos culturais e as ciências sociais, que procura colmatar lacunas existentes nas diversas disciplinas que compõem esta área de estudos. Assente na vasta experiência das três instituições parceiras e numa efetiva aprendizagem em direto contacto com a realidade africana, o curso pretende contribuir para a emergência de uma nova geração de especialistas em Estudos Africanos, respondendo a novas exigências vindas da academia, de OGs, ONGs e do setor privado.","Setores público e privado, onde o conhecimento de ponta em África é urgente para gerar impacto sustentável.",Mestrado,4 Semestres / 120 ECTS
181,https://sigarra.up.pt/flup/pt/cur_geral.cur_view?pv_curso_id=20341,Mestrado em Estudos Alemães ,"O Mestrado em Estudos Alemães (MEA) da FLUP visa a formação de profissionais da área e especialistas de gestão de património cultural e literário no contexto dos Estudos Alemães, e futuros docentes de alemão como língua alemã estrangeira. O curso inclui uma via internacional de titulação conjunta, lecionada na U.Porto, no Luxemburgo, em Mainz (Alemanha) e em Palermo (Itália).","Trabalho em empresas alemãs em Portugal e no estrangeiro, entre outras as dedicadas à tradução e à gestão e tutela do património cultural e literário alemão, como, por ex., associações, editoras, museus, e outras instâncias culturais, Docência no ensino não oficial de alemão língua estrangeira, em Portugal e no estrangeiro.",Mestrado,4 Semestres / 120 ECTS
182,https://sigarra.up.pt/flup/pt/cur_geral.cur_view?pv_curso_id=193,Mestrado em Estudos Anglo-Americanos ,"Integralmente lecionado em língua inglesa, o Mestrado em Estudos Anglo-Americanos (MEAA) proporciona uma formação em Humanidades, centrada nas culturas e literaturas da língua inglesa. A gama disciplinar do curso compreende os estudos literários e culturais, com contributos da teoria da literatura, dos estudos comparatistas, da tradução e da intermedialidade.","Investigação, Tradução literária, Trabalho editorial, Assessoria cultural",Mestrado,4 Semestres / 120 ECTS
183,https://sigarra.up.pt/flup/pt/cur_geral.cur_view?pv_curso_id=433,"Mestrado em Estudos Literários, Culturais e Interartes ","O Mestrado em Estudos Literários, Culturais e Interartes da FLUP propõe o estudo avançado do discurso literário, privilegiando perspetivas de carácter intercultural e interartístico. Estruturado em dois ramos de conhecimento - Estudos Literários e Culturais e Estudos Comparatistas -, o curso oferece uma grande diversidade de perspetivas especializadas, que o/a estudante pode adotar a seu gosto segundo várias modalidades e combinações curriculares.","Mediação e dinamização cultural, Atividade editorial, Prossecução de estudos de 3º ciclo no campo da programação cultural, ou outros, Investigação científica.",Mestrado,4 Semestres / 120 ECTS
184,https://sigarra.up.pt/flup/pt/cur_geral.cur_view?pv_curso_id=546,Mestrado em Estudos Medievais ,"O ciclo de estudos organiza-se pelo sistema de créditos europeu (European Credit Transfer and Accumulation System - ECTS).Para a obtenção do grau de Mestre o estudante deve perfazer um total de 120 créditos ECTS.O primeiro ano do ciclo de estudos, dividido em dois semestres, constitui o Curso de Mestrado (não conferente de grau) em Estudos Medievais, correspondendo a 60 créditos ECTS, cuja conclusão é indispensável para a transição para o 2º ano.O segundo ano do ciclo de estudos é composto por um seminário de orientação e por uma dissertação, projeto ou estágio, correspondentes a 60 créditos ECTS.",,Mestrado,4 Semestres / 120 ECTS
185,https://sigarra.up.pt/flup/pt/cur_geral.cur_view?pv_curso_id=430,Mestrado em Filosofia ,"O Mestrado em Filosofia da FLUP proporciona um contexto para a análise e discussão de muitos problemas, acerca dos quais já pensamos ou conversamos com os nossos amigos. Esses problemas - uns muito antigos, outros completamente atuais - envolvem aspetos fundamentais da vida humana que se trata, agora, de compreender filosoficamente. O curso contempla quatro áreas de especialização: Ética e Filosofia Política, Filosofia da Educação, Filosofia Medieval e Filosofia Contemporânea.","Investigação científica, Ensino (com a conclusão da formação profissionalizante num Mestrado em Ensino da Filosofia), Formação, promoção e dinamização cultural, Assessoria empresarial, comunicacional e política, Serviço diplomático, Atividade editorial.",Mestrado,4 Semestres / 120 ECTS
186,https://sigarra.up.pt/flup/pt/cur_geral.cur_view?pv_curso_id=25521,"Mestrado em Filosofia, Política e Economia ",,,Mestrado,3 Semestres / 90 ECTS
187,https://sigarra.up.pt/flup/pt/cur_geral.cur_view?pv_curso_id=438,Mestrado em História Contemporânea ,"O Mestrado em História Contemporânea visa um aprofundamento de problemáticas de História de Portugal (desde o século XIX até ao presente), de História Internacional e comparativa, bem como de metodologias específicas de investigação.","Organismos da administração pública e organismos internacionais, Entidades privadas (empresas, fundações, centros de documentação e investigação, etc.), Comunicação social, Indústrias culturais, Turismo, Investigação científica, Coordenação de edições de História Contemporânea, Docência/Formação.",Mestrado,4 Semestres / 120 ECTS
209,https://sigarra.up.pt/fmup/pt/cur_geral.cur_view?pv_curso_id=22221,Mestrado em Metabolismo - biopatologia e experimentação ,"O ciclo de estudos tem uma duração de 4 semestres, correspondente a 120 créditos ECTS, sendo constituído por uma parte curricular com 60 ECTS e pela elaboração de uma dissertação com 60 créditos ECTS associados.","Investigação científica, Empreendedorismo científico, Técnico de laboratório, Gestão científica, Organização de de eventos científicos.",Mestrado,4 Semestres / 120 ECTS
188,https://sigarra.up.pt/flup/pt/cur_geral.cur_view?pv_curso_id=11162,"Mestrado em História da Arte, Património e Cultura Visual ","O Mestrado em História da Arte, Património e Cultural Visual da FLUP garante uma formação avançada no âmbito da história da arte, património e cultura visual, orientada para a preparação de profissionais com um sólido conhecimento nestas valências de aprendizagem. Ao longo do curso, os estudantes adquirem competências para intervir na valorização, difusão e fruição das diversas manifestações artísticas, bem como para a promoção do seu conhecimento.","Investigação científica, Mediação cultural e patrimonial, Produção cultural e patrimonial, Dinamização cultural e patrimonial, Criação de conteúdos culturais e patrimoniais, Consultoria artística e patrimonial, Atividade editorial no campo da história da arte, do património e da cultura visual, Integração em equipas interdisciplinares de comunicação cultural e digital, Curadoria",Mestrado,4 Semestres / 120 ECTS
189,https://sigarra.up.pt/flup/pt/cur_geral.cur_view?pv_curso_id=464,Mestrado em História e Património ,"O Mestrado em História e Património oferece 3 áreas de especialização ligadas ao património natural, documental, iconográfico, edificado, arqueológico, rural, marítimo, industrial: Construção de Memórias (nível local e regional), Arquivos com fundos históricos, Mediação Patrimonial. Pretende dotar os estudantes das competências imprescindíveis à identificação, inventariação, divulgação, preservação do património, a uma intervenção crítica e científica em áreas da animação cultural e do turismo cultural e histórico, a uma gestão integrada e pluridisciplinar do património local, em ordem a potenciar a sua preservação e fruição pela comunidade.","Investigação científica, Mediação Patrimonial, Animação Cultural, Gestão Integrada do Património, Turismo Cultural, Organização e Descrição dos fundos históricos de Arquivos, Reconhecimento para progressão na Carreira Docente nos grupos 200 (2º ciclo ensino básico) e 400 (3ºciclo ensino básico e do secundário)",Mestrado,4 Semestres / 120 ECTS
190,https://sigarra.up.pt/flup/pt/cur_geral.cur_view?pv_curso_id=435,"Mestrado em História, Relações Internacionais e Cooperação ","O Mestrado em História, Relações Internacionais e Cooperação (MHRIC) da FLUP visa habilitar os estudantes com uma forte formação teórica e metodológica orientada para o desenvolvimento e concretização de projetos de investigação e/ou de prática profissional contextualizada nas especializações em Relações Internacionais e Cooperação e em Estudos Políticos. A oferta curricular do MHRIC é assumidamente multidisciplinar, por forma a adequar-se aos interesses formativos de cada estudante.","Fundações, Organismos da administração pública, Organizações governamentais, intergovernamentais e não-governamentais, Comunidade dos Países de Língua Portuguesa, Instituições europeias, Projetos de cooperação internacional",Mestrado,4 Semestres / 120 ECTS
191,https://sigarra.up.pt/flup/pt/cur_geral.cur_view?pv_curso_id=9141,Mestrado em Linguística ,,,Mestrado,4 Semestres / 120 ECTS
192,https://sigarra.up.pt/flup/pt/cur_geral.cur_view?pv_curso_id=64,Mestrado em Museologia ,"O Mestrado em Museologia da FLUP oferece um programa de ensino e investigação num ambiente cientificamente inclusivo e de índole interdisciplinar.Suportando-se em competências digitais, transversais e transferíveis, aposta num equilíbrio entre a teoria, a sua aplicação prática e a experimentação inovadora, no sentido de gerar e enfrentar novos desafios e de resolver, crítica e criativamente, problemas, para o desenvolvimento integrado dos museus","Investigação científica e formação, Projeto museológico, Gestão de coleções, Conservação preventiva, Gestão integrada de riscos, Planeamento e gestão de reservas, Serviços educativos, Planeamento interpretativo e produção de conteúdos, Curadoria, organização e produção de exposições, Programação e gestão cultural, Gestão de estratégia digital, Gestão de acessibilidades, Avaliação de serviços e programação.",Mestrado,4 Semestres / 120 ECTS
193,https://sigarra.up.pt/flup/pt/cur_geral.cur_view?pv_curso_id=449,Mestrado em Português Língua Segunda/ Língua Estrangeira ,"O Mestrado em Português Língua Segunda/Língua Estrangeira (MPLE) da FLUP é a formação profissionalizante ideal para quem pretende lecionar aulas de Português Língua Não Materna, ou trabalhar noutras tarefas deste âmbito. É um Mestrado fortemente internacional, quanto à origem dos estudantes, às hipóteses de estágio, à mobilidade dos docentes e discentes, e às saídas profissionais. Encara o Português como uma língua pluricêntrica. O incentivo à investigação, bem como os bons níveis de empregabilidade, são pontos fortes deste Mestrado.","Docência de Português Língua Não Materna, Trabalho em leitorados e centros de língua, Trabalho em editoras escolares",Mestrado,4 Semestres / 120 ECTS
194,https://sigarra.up.pt/flup/pt/cur_geral.cur_view?pv_curso_id=462,"Mestrado em Riscos, Cidades e Ordenamento do Território ","O Mestrado em Riscos, Cidades e Ordenamento do Território da FLUP tem como objetivo contribuir para o conhecimento sistémico e integrado das problemáticas multidisciplinares associadas aos riscos, às cidades e ao ordenamento do território. Durante o curso, são trabalhadas competências essenciais para a aplicação dos conhecimentos a contextos de investigação e de apoio à decisão, assim como competências de autoaprendizagem que propiciem a autonomia necessária para conceber, projetar, adaptar e realizar novos projetos no domínio das políticas urbanas e da prevenção de riscos.","Organismos da administração central, regional e local, Empresas e associações de urbanismo, planeamento e ordenamento do território, Instituições de ensino e investigação científica",Mestrado,4 Semestres / 120 ECTS
195,https://sigarra.up.pt/flup/pt/cur_geral.cur_view?pv_curso_id=461,Mestrado em Sistemas de Informação Geográfica e Ordenamento de Território ,"O Mestrado em Sistemas de Informação Geográfica e Ordenamento do Território da FLUP forma profissionais competentes no domínio dos SIG e na sua aplicação às problemáticas do Planeamento e Ordenamento do Território. Os diplomados ficam habilitados para o desempenho técnico-científico em ramos tão diversos como: ambiente, transportes, abastecimento de água e tratamento de resíduos, agricultura, riscos e proteção civil, entre outros.","Empresas de Planeamento e Ordenamento do Território, Empresas de base tecnológica, Empresas de consultoria, Investigação científica, Câmaras municipais, Comunidades Intermunicipais, Órgãos, direções e institutos da Administração Central.",Mestrado,4 Semestres / 120 ECTS
196,https://sigarra.up.pt/flup/pt/cur_geral.cur_view?pv_curso_id=429,Mestrado em Sociologia ,"O Mestrado em Sociologia visa a atualização, o aprofundamento e a especialização de conhecimentos científicos na área disciplinar da Sociologia. O objetivo é formar a preparar sociólogos, na qualidade de técnicos, de especialistas, de quadros, de investigadores, de docentes, com uma elevada e sustentada formação científica para o exercício profissional qualificado.","Empresas e organizações, Autarquias e instituições de desenvolvimento local e regional, Projetos sociais e culturais, Instituições da área da cultura, património e comunicação, Administração pública, Instituições de solidariedade social, ONG(D)s, redes sociais e de desenvolvimento, Ensino e investigação.",Mestrado,4 Semestres / 120 ECTS
197,https://sigarra.up.pt/flup/pt/cur_geral.cur_view?pv_curso_id=437,Mestrado em Tradução e Serviços Linguísticos ,"O Mestrado em Tradução e Serviços Linguísticos visa o aprofundamento dos conhecimentos de tradução, oferecendo a possibilidade de especialização em áreas como terminologia, localização, tradução jurídica, tradução económico-financeira e interpretação para fins comunitários. Integrado na rede EMT - European Master's in Translation desde 2009, o curso garante aos estudantes vantagens na obtenção de estágios nas instituições europeias e em empresas internacionais.","Tradução profissional e especializada, Localização, Revisão e pós-edição, Tradução audiovisual, Comunicação técnica, Interpretação de acompanhamento, Produção de conteúdos",Mestrado,4 Semestres / 120 ECTS
198,https://sigarra.up.pt/fmup/pt/cur_geral.cur_view?pv_curso_id=28041,Mestrado em Bioética ,"Este Mestrado recebe o contributo das diversas ciências que sustentam a produção de conhecimento e a atuação naárea científica das ciências da saúde e de outras áreas da ética, da saúde e da sociedade, tendo como objetivo a formação pós-graduada de indivíduos que desempenham ou pretendem desempenhar funções em diferentes contextos de bioética a nível clínico, na investigação ou participação em Comissões de Ética.",adquirir competências em investigação e prática em bioética,Mestrado,4 Semestres / 120 ECTS
199,https://sigarra.up.pt/fmup/pt/cur_geral.cur_view?pv_curso_id=1137,Mestrado em Ciências Forenses       Não estão abertas candidaturas.  ,"O ciclo de estudos tem uma duração de 2 anos, correspondente a 120 créditos ECTS, sendo constituído por uma parte curricular com créditos 60 ECTS e por uma componente de investigação com 60 créditos ECTS associados.",,Mestrado,4 Semestres / 120 ECTS
200,https://sigarra.up.pt/fmup/pt/cur_geral.cur_view?pv_curso_id=1139,Mestrado em Cirurgia Ortognática e Ortodontia ,"O ciclo de estudos tem uma duração de 4 semestres, correspondente a 120 créditos ECTS, sendo constituído por uma parte curricular e pelo desenvolvimento de uma dissertação e um estágio profissional.","Especialização em Cirurgia Ortognática,Especialização em Ortodontia.",Mestrado,4 Semestres / 120 ECTS
201,https://sigarra.up.pt/fmup/pt/cur_geral.cur_view?pv_curso_id=1158,Mestrado em Comunicação Clínica ,"O ciclo de estudos tem uma duração de 4 semestres, correspondente a 120 créditos ECTS, sendo constituído por uma parte curricular com 60 ECTS e pela elaboração de uma dissertação com 60 créditos ECTS associados.","Prática clínica, Investigação científica",Mestrado,4 Semestres / 120 ECTS
202,https://sigarra.up.pt/fmup/pt/cur_geral.cur_view?pv_curso_id=19361,Mestrado em Cuidados de Saúde Primários ,"Criado na sequência da reforma dos Cuidados de Saúde Primários em Portugal, o Mestrado em Cuidados de Saúde Primários da FMUP procura responder à necessidade de robustecer a quantidade ea qualidade da investigação desenvolvida no âmbito desta área. Para além de desenvolverem competências direcionadas à implementação das metodologias apropriadas de investigação específicas dos Cuidados de Saúde Primários e da Medicina Geral e Familiar, os estudantes têm a oportunidade de desenvolver aptidões, experiência e conhecimento nas áreas mais inovadoras dos Cuidados de Saúde Primários.","Prática Clinica, Investigação",Mestrado,4 Semestres / 120 ECTS
203,https://sigarra.up.pt/fmup/pt/cur_geral.cur_view?pv_curso_id=1171,Mestrado em Cuidados Paliativos ,"O ciclo de estudos tem uma duração de 4 semestres, correspondente a 120 créditos ECTS, sendo constituído por uma parte curricular com 60 ECTS e pela elaboração de uma dissertação com 60 créditos ECTS associados.","Exercício profissional na área da medicina, enfermagem e nas outras áreas da saúde, com especial enfoque na área dos cuidados paliativos.",Mestrado,4 Semestres / 120 ECTS
204,https://sigarra.up.pt/fmup/pt/cur_geral.cur_view?pv_curso_id=11721,Mestrado em Educação Académica e Clínica ,"O ciclo de estudos tem uma duração de 4 semestres, correspondente a 120 créditos ECTS, sendo constituído por uma parte curricular com 60 ECTS e pela elaboração de uma dissertação com 57 créditos ECTS associados.","Pedagogia, Comunicação, Metodologias de Investigação, Pensamento Crítico, Profissionalismo, Integridade Académica, Supervisão, Educação Interprofissional",Mestrado,4 Semestres / 120 ECTS
205,https://sigarra.up.pt/fmup/pt/cur_geral.cur_view?pv_curso_id=1170,Mestrado em Educação para a Saúde ,"O ciclo de estudos tem uma duração de 4 semestres, correspondente a 120 créditos ECTS, sendo constituído por uma parte curricular com 60 ECTS e pela elaboração de uma dissertação com 60 créditos ECTS associados.",Este programa oferece oportunidades para o desenvolvimento de competências científicas que contribuirão para atividades relevantes em educação para a saúde em diferentes contextos profissionais.,Mestrado,4 Semestres / 120 ECTS
206,https://sigarra.up.pt/fmup/pt/cur_geral.cur_view?pv_curso_id=1117,Mestrado em Evidência e Decisão em Saúde ,"O ciclo de estudos tem uma duração de 4 semestres, correspondente a 120 créditos ECTS, sendo constituído por uma parte curricular com 60 ECTS e pela elaboração de uma dissertação com 54 créditos ECTS associados.","valiação de Tecnologias em Saúde, Investigação em Serviços de Saúde, Investigação Clínica.",Mestrado,4 Semestres / 120 ECTS
207,https://sigarra.up.pt/fmup/pt/cur_geral.cur_view?pv_curso_id=1118,Mestrado em Informática Médica ,"A Informática Médica (IM) estuda os aspetos teóricos das ciências da informação, específicos à compreensão dos dados, informação e conhecimento biomédicos e a aplicação prática das tecnologias de informação em sistemas de saúde, tendo com objectivo o aumento da segurança, efetividade, eficiência, equidade e disponibilidade da prestação de cuidados.Neste contexto, o Mestrado em IM visa a preparação dos estudantes para o desempenho de funções como gestores ou consultores de sistemas de informação em Saúde, gestores de projeto de Sistemas de Informação em Saúde ou investigadores na área da In­formática para a saúde, nomeadamente em sistemas de apoio à decisão, e-Health, processamento de sinal e imagem médica e em segurança informática, entre outras.","Empresas de aplicação informática para a Saúde, Hospitais, clínicas, centros de saúde e outras unidades de saúde, Regiões e sub-regiões de saúde, Instituições de en­sino superior, Centros de investigação e desenvolvimento, Empresas de equipamento e instrumentação médica e outras empresas ligadas à área da Saúde.",Mestrado,4 Semestres / 120 ECTS
208,https://sigarra.up.pt/fmup/pt/cur_geral.cur_view?pv_curso_id=1140,Mestrado em Medicina e Oncologia Moleculares ,"O Mestrado em Medicina e Oncologia Molecular visa habilitar os estudantes a carreiras de elevada qualidade nas Ciências da Vida. Para além de uma componente letiva focada em tópicos como Biologia Molecular, Ciclo Celular, Genética Humana, Oncobiologia, Farmacogenómica, Epigenética, o curso oferece ainda aos estudantes a possibilidade de desenvolver o exercício prático-laboratorial - «hands on» - sob a coordenação de docentes e investigadores reconhecidos.","Carreira científica, Técnico em laboratório clínico ou de investigação, Ensino científico",Mestrado,4 Semestres / 90 ECTS
210,https://sigarra.up.pt/fmup/pt/cur_geral.cur_view?pv_curso_id=9201,Mestrado em Neurobiologia ,"O Mestrado em Neurobiologia, que iremos designar pela sigla MeN, estende-se por 4 semestres (120 créditos), e concentra a componente curricular nos dois primeiros semestres, ficando os dois últimos completamente dedicados à preparação da dissertação de mestrado. A componente curricular é constituída por três grandes grupos de unidades curriculares: No primeiro semestre os estudantes recebem formação sobre os fundamentos da neurobiologia, ao longo de 5 unidades curriculares de 6 créditos cada, que tratam da (i) estrutura molecular das células que compõe o sistema nervoso, (ii) estrutura anatómica do sistema nervoso e seu desenvolvimento embrionário, (iii) princípios que governam as propriedades de excitabilidade, condução e transmissão sináptica dos neurónios e respetivos mecanismos de regulação, (iv) processos subjacentes à plasticidade do sistema nervoso e funções cognitivas e (v) mecanismos subjacentes ao envelhecimento e à instalação de algumas patologias do sistema nervoso. No segundo semestre o estudante é inteirado sobre as principais abordagens técnicas usadas no estudo do sistema nervoso em mais 4 unidades curriculares de 6 créditos, dedicadas à (i) caracterização estrutural, fisiológica e neuroquímica de circuitos neuroniais, (ii) produção e validação de modelos animais de doença do sistema nervoso, (iii) instrumentos e métodos para visualização do sistema nervoso e metodologias de análise de imagem e (iv) ferramentas informáticas para estudo do sistema nervoso. Ainda no segundo semestre o estudante, tutorizado pelo seu orientador, deve redigir o projeto de investigação científica a desenvolver no âmbito da dissertação de mestrado e apresentá-lo publicamente perante um júri que procederá à sua avaliação. Os dois últimos semestres são inteiramente dedicados à preparação da dissertação, para o que o estudante conta com o acompanhamento estreito de um orientador especializado no tema selecionado e o acompanhamento da direção do programa.","Investigação científica, Docência, Técnico de laboratório, Gestão de projeto, Organização de eventos científicos, Comunicação em Ciência",Mestrado,4 Semestres / 120 ECTS
211,https://sigarra.up.pt/fmup/pt/cur_geral.cur_view?pv_curso_id=1136,Mestrado em Saúde Pública ,"O ciclo de estudos tem uma duração de 4 semestres, correspondente a 120 créditos ECTS, sendo constituído por uma parte curricular com 60 ECTS e pela elaboração de uma dissertação com 60 créditos ECTS associados.","Este programa não tem caracter profissionalizante, no entanto, oferece oportunidades para os estudantes desenvolverem as suas competências científicas, que contribuirão para a prática profissional em saúde pública.",Mestrado,4 Semestres / 120 ECTS
